일자(YYYYMMDD),연령,성별,발신지(시도),발신지(시군구),업종
20191117,40,여성,서울,구로구,한식
20191122,30,남성,서울,구로구,한식
20191117,40,여성,서울,구로구,치킨
20191129,30,남성,서울,구로구,한식
20191124,30,여성,서울,구로구,치킨
20191123,30,여성,서울,구로구,한식
20191130,40,남성,서울,구로구,한식
20191127,50,여성,서울,구로구,한식
20191129,40,남성,서울,구로구,한식
20191129,40,남성,서울,구로구,중식
20191118,50,여성,서울,구로구,한식
20191118,40,여성,서울,구로구,한식
20191117,30,남성,서울,구로구,치킨
20191126,40,여성,서울,구로구,치킨
20191122,30,여성,서울,구로구,한식
20191117,40,남성,서울,구로구,한식
20191125,30,남성,서울,구로구,한식
20191122,30,여성,서울,구로구,치킨
20191120,40,여성,서울,구로구,치킨
20191120,50,여성,서울,구로구,한식
20191130,40,여성,서울,구로구,치킨
20191121,40,여성,서울,구로구,한식
20191130,30,남성,서울,구로구,치킨
20191125,40,여성,서울,구로구,한식
20191128,20,여성,서울,강남구,한식
20191124,40,남성,서울,강남구,한식
20191122,50,여성,서울,강남구,한식
20191120,30,여성,서울,강남구,한식
20191123,50,여성,서울,강남구,한식
20191109,30,여성,서울,강남구,한식
20191109,50,여성,서울,강남구,한식
20191109,40,남성,서울,강남구,한식
20191109,40,여성,서울,강남구,중식
20191109,40,여성,서울,강남구,한식
20191109,50,남성,서울,강남구,한식
20191109,40,여성,서울,강남구,치킨
20191109,30,남성,서울,강남구,한식
20191129,20,여성,서울,강남구,한식
20191105,30,남성,서울,강남구,한식
20191105,40,여성,서울,강남구,한식
20191105,30,여성,서울,강남구,한식
20191105,50,남성,서울,강남구,한식
20191105,40,남성,서울,강남구,한식
20191105,50,여성,서울,강남구,한식
20191104,40,남성,서울,강남구,한식
20191104,60,남성,서울,강남구,한식
20191104,30,여성,서울,강남구,한식
20191104,40,여성,서울,강남구,한식
20191104,50,남성,서울,강남구,한식
20191104,30,남성,서울,강남구,한식
20191104,50,여성,서울,강남구,한식
20191121,50,여성,서울,강남구,한식
20191122,60,남성,서울,강남구,한식
20191126,30,여성,서울,강남구,한식
20191126,40,여성,서울,강남구,한식
20191125,40,남성,서울,강남구,한식
20191123,40,여성,서울,강남구,한식
20191130,40,여성,서울,강남구,치킨
20191130,40,남성,서울,강남구,중식
20191121,40,여성,서울,강남구,한식
20191122,20,여성,서울,강남구,한식
20191128,30,남성,서울,강남구,한식
20191128,40,남성,서울,강남구,한식
20191127,50,남성,서울,강남구,한식
20191123,50,남성,서울,강남구,한식
20191119,30,남성,서울,강남구,중식
20191129,60,남성,서울,강남구,한식
20191123,40,남성,서울,강남구,한식
20191118,40,남성,서울,강남구,한식
20191123,40,여성,서울,강남구,중식
20191124,40,여성,서울,강남구,중식
20191102,40,여성,서울,강남구,한식
20191102,30,남성,서울,강남구,한식
20191102,50,남성,서울,강남구,한식
20191102,40,여성,서울,강남구,치킨
20191102,40,여성,서울,강남구,중식
20191102,50,여성,서울,강남구,한식
20191102,30,여성,서울,강남구,한식
20191102,40,남성,서울,강남구,한식
20191121,30,남성,서울,강남구,한식
20191127,20,여성,서울,강남구,한식
20191130,50,남성,서울,강남구,한식
20191120,30,남성,서울,강남구,한식
20191126,30,남성,서울,강남구,한식
20191122,40,여성,서울,강남구,한식
20191117,30,여성,서울,강남구,한식
20191120,50,여성,서울,강남구,한식
20191125,30,여성,서울,강남구,한식
20191116,50,여성,서울,강남구,한식
20191116,30,여성,서울,강남구,한식
20191116,40,여성,서울,강남구,중식
20191116,50,남성,서울,강남구,한식
20191116,40,남성,서울,강남구,중식
20191116,40,여성,서울,강남구,치킨
20191116,40,남성,서울,강남구,한식
20191116,30,남성,서울,강남구,한식
20191116,40,여성,서울,강남구,한식
20191129,50,남성,서울,강남구,한식
20191127,30,남성,서울,강남구,한식
20191127,40,여성,서울,강남구,한식
20191118,50,남성,서울,강남구,한식
20191121,20,여성,서울,강남구,한식
20191120,40,남성,서울,강남구,한식
20191117,40,남성,서울,강남구,한식
20191126,50,여성,서울,강남구,한식
20191120,20,여성,서울,강남구,한식
20191117,50,여성,서울,강남구,한식
20191120,60,남성,서울,강남구,한식
20191125,40,여성,서울,강남구,한식
20191123,40,여성,서울,강남구,치킨
20191115,50,여성,서울,강남구,한식
20191115,60,남성,서울,강남구,한식
20191115,50,남성,서울,강남구,한식
20191115,40,여성,서울,강남구,치킨
20191115,40,여성,서울,강남구,한식
20191115,40,남성,서울,강남구,중식
20191115,30,여성,서울,강남구,카페
20191115,30,여성,서울,강남구,한식
20191115,40,남성,서울,강남구,한식
20191115,40,여성,서울,강남구,중식
20191115,30,남성,서울,강남구,한식
20191115,30,남성,서울,강남구,중식
20191113,30,남성,서울,강남구,한식
20191113,50,여성,서울,강남구,한식
20191113,40,여성,서울,강남구,한식
20191113,40,남성,서울,강남구,한식
20191113,50,남성,서울,강남구,한식
20191113,30,여성,서울,강남구,한식
20191107,40,남성,서울,강남구,한식
20191107,30,남성,서울,강남구,한식
20191107,40,여성,서울,강남구,한식
20191107,30,여성,서울,강남구,한식
20191107,50,남성,서울,강남구,한식
20191107,50,여성,서울,강남구,한식
20191107,20,여성,서울,강남구,한식
20191108,30,여성,서울,강남구,한식
20191108,50,여성,서울,강남구,한식
20191108,30,남성,서울,강남구,한식
20191108,40,여성,서울,강남구,치킨
20191108,40,여성,서울,강남구,한식
20191108,50,남성,서울,강남구,한식
20191108,20,여성,서울,강남구,한식
20191108,40,남성,서울,강남구,한식
20191110,30,여성,서울,강남구,한식
20191110,50,남성,서울,강남구,한식
20191110,40,남성,서울,강남구,한식
20191110,40,여성,서울,강남구,중식
20191110,30,남성,서울,강남구,한식
20191110,40,여성,서울,강남구,한식
20191101,40,여성,서울,강남구,중식
20191101,50,남성,서울,강남구,한식
20191101,30,여성,서울,강남구,중식
20191101,50,여성,서울,강남구,한식
20191101,40,여성,서울,강남구,한식
20191101,40,남성,서울,강남구,한식
20191101,30,여성,서울,강남구,한식
20191101,30,남성,서울,강남구,한식
20191101,30,남성,서울,강남구,중식
20191101,40,여성,서울,강남구,치킨
20191111,30,여성,서울,강남구,한식
20191111,40,남성,서울,강남구,한식
20191111,50,남성,서울,강남구,한식
20191111,40,여성,서울,강남구,한식
20191111,50,여성,서울,강남구,한식
20191111,30,남성,서울,강남구,한식
20191114,40,여성,서울,강남구,한식
20191114,40,여성,서울,강남구,중식
20191114,30,남성,서울,강남구,한식
20191114,40,여성,서울,강남구,치킨
20191114,50,여성,서울,강남구,한식
20191114,40,남성,서울,강남구,한식
20191114,50,남성,서울,강남구,한식
20191114,30,여성,서울,강남구,한식
20191112,40,여성,서울,강남구,한식
20191112,40,남성,서울,강남구,한식
20191112,30,남성,서울,강남구,한식
20191112,30,여성,서울,강남구,한식
20191112,50,남성,서울,강남구,한식
20191112,50,여성,서울,강남구,한식
20191121,60,남성,서울,강남구,한식
20191103,40,여성,서울,강남구,한식
20191103,30,여성,서울,강남구,한식
20191103,40,남성,서울,강남구,한식
20191103,30,남성,서울,강남구,한식
20191106,30,남성,서울,강남구,한식
20191106,50,남성,서울,강남구,한식
20191106,50,여성,서울,강남구,한식
20191106,30,여성,서울,강남구,한식
20191106,40,여성,서울,강남구,한식
20191106,40,남성,서울,강남구,한식
20191129,40,남성,서울,강남구,한식
20191121,50,남성,서울,강남구,한식
20191120,50,남성,서울,강남구,한식
20191127,60,남성,서울,강남구,한식
20191130,30,남성,서울,강남구,한식
20191117,30,남성,서울,강남구,한식
20191128,40,여성,서울,강남구,한식
20191119,30,여성,서울,강남구,한식
20191119,40,여성,서울,강남구,한식
20191119,50,여성,서울,강남구,한식
20191125,50,남성,서울,강남구,한식
20191123,30,남성,서울,강남구,한식
20191129,50,여성,서울,강남구,한식
20191122,40,남성,서울,강남구,한식
20191125,30,남성,서울,강남구,한식
20191122,50,남성,서울,강남구,한식
20191119,30,남성,서울,강남구,한식
20191123,30,여성,서울,강남구,한식
20191126,60,남성,서울,강남구,한식
20191122,30,남성,서울,강남구,한식
20191117,40,여성,서울,강남구,중식
20191118,40,여성,서울,강남구,한식
20191119,60,남성,서울,강남구,한식
20191119,50,남성,서울,강남구,한식
20191121,40,남성,서울,강남구,한식
20191129,30,남성,서울,강남구,한식
20191125,50,여성,서울,강남구,한식
20191130,50,여성,서울,강남구,한식
20191130,30,여성,서울,강남구,한식
20191118,50,여성,서울,강남구,한식
20191129,30,여성,서울,강남구,한식
20191130,40,여성,서울,강남구,중식
20191118,30,남성,서울,강남구,한식
20191118,30,여성,서울,강남구,한식
20191126,50,남성,서울,강남구,한식
20191118,60,남성,서울,강남구,한식
20191121,30,여성,서울,강남구,한식
20191124,30,남성,서울,강남구,한식
20191129,40,여성,서울,강남구,한식
20191130,40,남성,서울,강남구,한식
20191130,40,여성,서울,강남구,한식
20191120,40,여성,서울,강남구,한식
20191124,40,여성,서울,강남구,한식
20191126,20,여성,서울,강남구,한식
20191126,40,남성,서울,강남구,한식
20191117,40,남성,서울,강남구,중식
20191117,40,여성,서울,강남구,치킨
20191128,50,남성,서울,강남구,한식
20191119,20,여성,서울,강남구,한식
20191122,30,여성,서울,강남구,한식
20191129,40,여성,서울,강남구,치킨
20191129,40,남성,서울,강남구,중식
20191128,30,여성,서울,강남구,한식
20191127,30,여성,서울,강남구,한식
20191124,50,여성,서울,강남구,한식
20191124,30,여성,서울,강남구,한식
20191117,50,남성,서울,강남구,한식
20191127,40,남성,서울,강남구,한식
20191117,40,여성,서울,강남구,한식
20191127,50,여성,서울,강남구,한식
20191119,40,남성,서울,강남구,한식
20191128,50,여성,서울,강남구,한식
20191117,40,남성,서울,강북구,한식
20191121,30,남성,서울,강북구,한식
20191122,40,여성,서울,강북구,치킨
20191119,20,남성,서울,강북구,한식
20191124,30,남성,서울,강북구,한식
20191119,40,여성,서울,강북구,한식
20191117,40,여성,서울,강북구,중식
20191120,40,여성,서울,강북구,한식
20191122,40,남성,서울,강북구,한식
20191120,40,남성,서울,강북구,한식
20191120,50,남성,서울,강북구,한식
20191128,40,여성,서울,강북구,한식
20191126,40,여성,서울,강북구,치킨
20191128,30,남성,서울,강북구,한식
20191122,60,남성,서울,강북구,한식
20191123,50,남성,서울,강북구,한식
20191120,50,여성,서울,강북구,한식
20191129,40,남성,서울,강북구,치킨
20191130,30,여성,서울,강북구,한식
20191117,50,여성,서울,강북구,치킨
20191125,40,남성,서울,강북구,한식
20191120,30,남성,서울,강북구,한식
20191126,30,여성,서울,강북구,한식
20191127,50,여성,서울,강북구,한식
20191120,20,남성,서울,강북구,한식
20191124,30,여성,서울,강북구,한식
20191129,40,여성,서울,강북구,치킨
20191130,30,여성,서울,강북구,치킨
20191117,30,여성,서울,강북구,치킨
20191118,50,남성,서울,강북구,한식
20191124,30,여성,서울,강북구,치킨
20191119,40,여성,서울,강북구,치킨
20191121,40,남성,서울,강북구,한식
20191117,40,여성,서울,강북구,한식
20191119,60,여성,서울,강북구,한식
20191123,30,여성,서울,강북구,한식
20191121,50,여성,서울,강북구,한식
20191130,40,여성,서울,강북구,치킨
20191124,40,여성,서울,강북구,중식
20191125,50,여성,서울,강북구,한식
20191118,40,남성,서울,강북구,한식
20191129,30,여성,서울,강북구,치킨
20191124,40,남성,서울,강북구,중식
20191117,30,여성,서울,강북구,한식
20191117,50,남성,서울,강북구,중식
20191117,30,남성,서울,강북구,중식
20191117,40,여성,서울,강북구,치킨
20191130,40,여성,서울,강북구,한식
20191128,50,여성,서울,강북구,한식
20191130,60,여성,서울,강북구,한식
20191125,40,여성,서울,강북구,한식
20191127,40,여성,서울,강북구,치킨
20191128,40,남성,서울,강북구,치킨
20191127,40,여성,서울,강북구,한식
20191125,40,여성,서울,강북구,중식
20191123,40,여성,서울,강북구,중식
20191123,60,여성,서울,강북구,한식
20191122,50,남성,서울,강북구,한식
20191117,50,남성,서울,강북구,한식
20191118,60,여성,서울,강북구,한식
20191124,50,여성,서울,강북구,한식
20191117,30,남성,서울,강북구,한식
20191130,50,여성,서울,강북구,치킨
20191123,40,남성,서울,강북구,한식
20191117,50,여성,서울,강북구,한식
20191123,60,남성,서울,강북구,한식
20191128,60,여성,서울,강북구,한식
20191130,50,여성,서울,강북구,한식
20191119,50,여성,서울,강북구,한식
20191128,50,남성,서울,강북구,한식
20191122,30,남성,서울,강북구,한식
20191130,40,여성,서울,강북구,중식
20191129,50,여성,서울,강북구,한식
20191122,40,여성,서울,강북구,한식
20191126,50,남성,서울,강북구,한식
20191121,40,여성,서울,강북구,치킨
20191129,40,여성,서울,강북구,한식
20191121,30,여성,서울,강북구,한식
20191128,30,여성,서울,강북구,한식
20191126,40,남성,서울,강북구,한식
20191129,50,남성,서울,강북구,한식
20191124,50,여성,서울,강북구,치킨
20191124,20,남성,서울,강북구,치킨
20191118,40,여성,서울,강북구,한식
20191130,50,남성,서울,강북구,한식
20191112,40,여성,서울,강북구,치킨
20191112,40,여성,서울,강북구,한식
20191112,50,남성,서울,강북구,한식
20191112,40,남성,서울,강북구,한식
20191112,30,남성,서울,강북구,한식
20191112,50,여성,서울,강북구,한식
20191104,40,남성,서울,강북구,한식
20191104,40,여성,서울,강북구,치킨
20191104,50,여성,서울,강북구,한식
20191104,40,여성,서울,강북구,한식
20191104,50,남성,서울,강북구,한식
20191121,50,남성,서울,강북구,한식
20191119,30,남성,서울,강북구,한식
20191114,30,남성,서울,강북구,한식
20191114,40,남성,서울,강북구,치킨
20191114,40,남성,서울,강북구,중식
20191114,50,여성,서울,강북구,한식
20191114,40,여성,서울,강북구,치킨
20191114,30,여성,서울,강북구,한식
20191114,40,여성,서울,강북구,중식
20191114,50,남성,서울,강북구,한식
20191114,40,여성,서울,강북구,한식
20191114,40,남성,서울,강북구,한식
20191123,30,남성,서울,강북구,한식
20191105,30,남성,서울,강북구,한식
20191105,40,여성,서울,강북구,치킨
20191105,40,남성,서울,강북구,중식
20191105,50,남성,서울,강북구,한식
20191105,40,남성,서울,강북구,한식
20191105,50,여성,서울,강북구,한식
20191105,40,여성,서울,강북구,한식
20191122,40,남성,서울,강북구,치킨
20191129,40,남성,서울,강북구,한식
20191129,30,남성,서울,강북구,치킨
20191128,40,남성,서울,강북구,한식
20191118,30,남성,서울,강북구,한식
20191108,40,여성,서울,강북구,치킨
20191108,50,여성,서울,강북구,한식
20191108,40,여성,서울,강북구,한식
20191108,30,남성,서울,강북구,한식
20191108,40,남성,서울,강북구,한식
20191108,40,남성,서울,강북구,치킨
20191108,60,여성,서울,강북구,한식
20191108,50,남성,서울,강북구,한식
20191108,30,여성,서울,강북구,한식
20191122,30,여성,서울,강북구,한식
20191124,40,여성,서울,강북구,한식
20191117,40,남성,서울,강북구,치킨
20191117,30,남성,서울,강북구,치킨
20191123,50,여성,서울,강북구,한식
20191109,40,남성,서울,강북구,치킨
20191109,40,남성,서울,강북구,중식
20191109,50,남성,서울,강북구,한식
20191109,40,남성,서울,강북구,한식
20191109,40,여성,서울,강북구,중식
20191109,40,여성,서울,강북구,치킨
20191109,50,여성,서울,강북구,한식
20191109,30,여성,서울,강북구,한식
20191109,30,남성,서울,강북구,한식
20191109,40,여성,서울,강북구,한식
20191109,60,남성,서울,강북구,한식
20191125,30,남성,서울,강북구,한식
20191121,40,여성,서울,강북구,한식
20191120,60,여성,서울,강북구,한식
20191123,40,남성,서울,강북구,치킨
20191106,40,여성,서울,강북구,한식
20191106,40,남성,서울,강북구,중식
20191106,50,남성,서울,강북구,한식
20191106,30,남성,서울,강북구,한식
20191106,40,여성,서울,강북구,치킨
20191106,40,남성,서울,강북구,한식
20191106,50,여성,서울,강북구,한식
20191101,40,여성,서울,강북구,중식
20191101,40,여성,서울,강북구,한식
20191101,60,여성,서울,강북구,한식
20191101,30,남성,서울,강북구,한식
20191101,50,남성,서울,강북구,한식
20191101,40,여성,서울,강북구,치킨
20191101,40,남성,서울,강북구,한식
20191101,30,여성,서울,강북구,한식
20191101,40,남성,서울,강북구,치킨
20191101,50,여성,서울,강북구,한식
20191116,50,남성,서울,강북구,한식
20191116,30,여성,서울,강북구,치킨
20191116,40,여성,서울,강북구,치킨
20191116,30,남성,서울,강북구,한식
20191116,40,남성,서울,강북구,중식
20191116,40,남성,서울,강북구,한식
20191116,40,남성,서울,강북구,치킨
20191116,30,남성,서울,강북구,치킨
20191116,40,여성,서울,강북구,중식
20191116,30,여성,서울,강북구,한식
20191116,60,여성,서울,강북구,한식
20191116,40,여성,서울,강북구,한식
20191116,30,남성,서울,강북구,중식
20191116,50,여성,서울,강북구,한식
20191118,30,여성,서울,강북구,한식
20191107,40,여성,서울,강북구,치킨
20191107,50,여성,서울,강북구,한식
20191107,30,남성,서울,강북구,한식
20191107,40,남성,서울,강북구,한식
20191107,60,여성,서울,강북구,한식
20191107,50,남성,서울,강북구,한식
20191107,40,여성,서울,강북구,한식
20191110,50,남성,서울,강북구,한식
20191110,40,여성,서울,강북구,치킨
20191110,40,여성,서울,강북구,한식
20191110,40,여성,서울,강북구,중식
20191110,30,남성,서울,강북구,한식
20191110,50,여성,서울,강북구,치킨
20191110,50,남성,서울,강북구,중식
20191110,40,남성,서울,강북구,치킨
20191110,50,여성,서울,강북구,한식
20191110,40,남성,서울,강북구,한식
20191110,30,남성,서울,강북구,치킨
20191110,30,여성,서울,강북구,한식
20191110,40,남성,서울,강북구,중식
20191126,30,남성,서울,강북구,한식
20191113,40,남성,서울,강북구,한식
20191113,30,남성,서울,강북구,한식
20191113,50,여성,서울,강북구,한식
20191113,60,여성,서울,강북구,한식
20191113,20,남성,서울,강북구,한식
20191113,30,여성,서울,강북구,한식
20191113,40,여성,서울,강북구,한식
20191113,40,여성,서울,강북구,중식
20191113,40,여성,서울,강북구,치킨
20191113,50,남성,서울,강북구,한식
20191103,50,남성,서울,강북구,한식
20191103,30,여성,서울,강북구,한식
20191103,40,여성,서울,강북구,중식
20191103,50,여성,서울,강북구,한식
20191103,40,여성,서울,강북구,한식
20191103,40,남성,서울,강북구,중식
20191103,40,남성,서울,강북구,치킨
20191103,40,남성,서울,강북구,한식
20191103,40,여성,서울,강북구,치킨
20191129,30,여성,서울,강북구,한식
20191102,60,여성,서울,강북구,한식
20191102,40,여성,서울,강북구,중식
20191102,30,남성,서울,강북구,한식
20191102,40,남성,서울,강북구,치킨
20191102,50,남성,서울,강북구,한식
20191102,40,여성,서울,강북구,한식
20191102,30,여성,서울,강북구,한식
20191102,40,남성,서울,강북구,한식
20191102,40,여성,서울,강북구,치킨
20191102,50,여성,서울,강북구,한식
20191122,60,여성,서울,강북구,한식
20191115,40,남성,서울,강북구,한식
20191115,40,남성,서울,강북구,치킨
20191115,50,여성,서울,강북구,한식
20191115,30,남성,서울,강북구,한식
20191115,40,남성,서울,강북구,중식
20191115,30,남성,서울,강북구,치킨
20191115,30,여성,서울,강북구,한식
20191115,20,남성,서울,강북구,한식
20191115,40,여성,서울,강북구,한식
20191115,60,여성,서울,강북구,한식
20191115,50,남성,서울,강북구,한식
20191115,30,여성,서울,강북구,치킨
20191115,40,여성,서울,강북구,중식
20191115,40,여성,서울,강북구,치킨
20191124,40,남성,서울,강북구,한식
20191122,50,여성,서울,강북구,한식
20191118,50,여성,서울,강북구,한식
20191127,50,남성,서울,강북구,한식
20191111,40,남성,서울,강북구,한식
20191111,30,여성,서울,강북구,한식
20191111,30,남성,서울,강북구,한식
20191111,50,여성,서울,강북구,한식
